Datum (Gastag, 6:00–6:00);VHP-Index [Eurocent/kWh];VHP-Index inkl. (+2%) [Eurocent/kWh];VHP-Index inkl. (-2%) [Eurocent/kWh];RE-Preis Min. (inkl. Transportkosten) [Eurocent/kWh];RE-Preis Max. (inkl. Transportkosten) [Eurocent/kWh];Transportkostenanteil Einkauf [Eurocent/kWh];Transportkostenanteil Verkauf [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Eurocent/kWh];Preis fuer pos. Ausgleichsenergie [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Euro/MWh];Preis fuer pos. Ausgleichsenergie [Euro/MWh]
12.09.2018;2,855;2,9121;2,7979;0;2,9275;0;0;2,7979;2,9275;27,979;29,275
13.09.2018;2,7902;2,846;2,7344;0;2,8385;0,091;0;2,7344;2,846;27,344;28,46
14.09.2018;2,7207;2,7751;2,6663;0;2,7325;0;0;2,6663;2,7751;26,663;27,751
15.09.2018;2,6866;2,7403;2,6329;0;0;0;0;2,6329;2,7403;26,329;27,403
16.09.2018;2,6856;2,7393;2,6319;2,52;0;0;0;2,52;2,7393;25,2;27,393
17.09.2018;2,7121;2,7663;2,6579;2,645;0;0;0;2,645;2,7663;26,45;27,663
18.09.2018;2,788;2,8438;2,7322;0;0;0;0;2,7322;2,8438;27,322;28,438
19.09.2018;2,7428;2,7977;2,6879;0;0;0;0;2,6879;2,7977;26,879;27,977
20.09.2018;2,7883;2,8441;2,7325;0;0;0;0;2,7325;2,8441;27,325;28,441
21.09.2018;2,8854;2,9431;2,8277;0;0;0;0;2,8277;2,9431;28,277;29,431
22.09.2018;2,8459;2,9028;2,789;0;0;0;0;2,789;2,9028;27,89;29,028
23.09.2018;2,8547;2,9118;2,7976;0;0;0;0;2,7976;2,9118;27,976;29,118
24.09.2018;2,8771;2,9346;2,8196;0;0;0;0;2,8196;2,9346;28,196;29,346
25.09.2018;2,9879;3,0477;2,9281;0;3,0758;0,0808;0;2,9281;3,0758;29,281;30,758
26.09.2018;2,947;3,0059;2,8881;2,65;0;0;0;2,65;3,0059;26,5;30,059
27.09.2018;2,8418;2,8986;2,785;2,6025;0;0;0;2,6025;2,8986;26,025;28,986
28.09.2018;2,794;2,8499;2,7381;0;0;0;0;2,7381;2,8499;27,381;28,499
29.09.2018;2,7437;2,7986;2,6888;0;0;0;0;2,6888;2,7986;26,888;27,986
30.09.2018;2,7473;2,8022;2,6924;2,67;2,81;0;0;2,67;2,81;26,7;28,1
01.10.2018;2,7469;2,8018;2,692;2,615;;;0;2,615;2,8018;26,15;28,018
02.10.2018;2,7045;2,7586;2,6504;;2,9;;;2,6504;2,9;26,504;29
03.10.2018;2,7319;2,7865;2,6773;2,6175;;;;2,6175;2,7865;26,175;27,865
04.10.2018;2,7098;2,764;2,6556;2,63;;;;2,63;2,764;26,3;27,64
05.10.2018;2,7192;2,7736;2,6648;;2,7822;0,0947;;2,6648;2,7822;26,648;27,822
06.10.2018;2,7;2,754;2,646;2,6;;;;2,6;2,754;26;27,54
07.10.2018;2,7021;2,7561;2,6481;2,64;;;0;2,64;2,7561;26,4;27,561
08.10.2018;2,7522;2,8072;2,6972;;2,87;;;2,6972;2,87;26,972;28,7
09.10.2018;2,7238;2,7783;2,6693;;2,7975;0;;2,6693;2,7975;26,693;27,975
10.10.2018;2,6823;2,7359;2,6287;;2,735;;;2,6287;2,7359;26,287;27,359
11.10.2018;2,5932;2,6451;2,5413;2,38;;;0;2,38;2,6451;23,8;26,451
12.10.2018;2,4982;2,5482;2,4482;2,275;;;;2,275;2,5482;22,75;25,482
13.10.2018;2,5346;2,5853;2,4839;2,45;;;;2,45;2,5853;24,5;25,853
14.10.2018;2,5399;2,5907;2,4891;;;;;2,4891;2,5907;24,891;25,907
15.10.2018;2,594;2,6459;2,5421;;2,745;0;;2,5421;2,745;25,421;27,45
16.10.2018;2,6377;2,6905;2,5849;;2,6953;0,0703;;2,5849;2,6953;25,849;26,953
17.10.2018;2,5917;2,6435;2,5399;;2,675;;;2,5399;2,675;25,399;26,75
18.10.2018;2,5251;2,5756;2,4746;2,475;2,65;0;;2,4746;2,65;24,746;26,5
19.10.2018;2,5643;2,6156;2,513;;2,6475;0;;2,513;2,6475;25,13;26,475
20.10.2018;2,6306;2,6832;2,578;;;;;2,578;2,6832;25,78;26,832
21.10.2018;2,6251;2,6776;2,5726;;;;;2,5726;2,6776;25,726;26,776
22.10.2018;2,6449;2,6978;2,592;;;;;2,592;2,6978;25,92;26,978
23.10.2018;2,5939;2,6458;2,542;;2,685;;;2,542;2,685;25,42;26,85
24.10.2018;2,5352;2,5859;2,4845;;2,66;0;;2,4845;2,66;24,845;26,6
25.10.2018;2,5333;2,584;2,4826;;2,6;;;2,4826;2,6;24,826;26
26.10.2018;2,5173;2,5676;2,467;;2,5825;;;2,467;2,5825;24,67;25,825
27.10.2018;2,4748;2,5243;2,4253;;2,496;0,066;;2,4253;2,5243;24,253;25,243
28.10.2018;2,48;2,5296;2,4304;;2,6615;0,1615;;2,4304;2,6615;24,304;26,615
29.10.2018;2,4909;2,5407;2,4411;;2,7;;;2,4411;2,7;24,411;27
30.10.2018;2,4996;2,5496;2,4496;;2,5575;;;2,4496;2,5575;24,496;25,575
31.10.2018;2,4419;2,4907;2,3931;2,3;2,485;;0;2,3;2,4907;23;24,907
01.11.2018;2,3767;2,4242;2,3292;;;;;2,3292;2,4242;23,292;24,242
02.11.2018;2,3691;2,4165;2,3217;;2,465;;;2,3217;2,465;23,217;24,65
03.11.2018;2,3871;2,4348;2,3394;;;;;2,3394;2,4348;23,394;24,348
04.11.2018;2,3843;2,432;2,3366;;2,5825;0;;2,3366;2,5825;23,366;25,825
05.11.2018;2,4008;2,4488;2,3528;;;;;2,3528;2,4488;23,528;24,488
06.11.2018;2,354;2,4011;2,3069;;;;;2,3069;2,4011;23,069;24,011
07.11.2018;2,3614;2,4086;2,3142;;2,45;;;2,3142;2,45;23,142;24,5
08.11.2018;2,4537;2,5028;2,4046;0;2,6;0;0;2,4046;2,6;24,046;26
09.11.2018;2,4814;2,531;2,4318;0;2,54;0;0;2,4318;2,54;24,318;25,4
10.11.2018;2,411;2,4592;2,3628;0;2,5;0;0;2,3628;2,5;23,628;25
11.11.2018;2,4039;2,452;2,3558;0;2,5275;0;0;2,3558;2,5275;23,558;25,275
12.11.2018;2,4763;2,5258;2,4268;0;2,8949;0,3049;0;2,4268;2,8949;24,268;28,949
13.11.2018;2,5583;2,6095;2,5071;0;2,7775;0;0;2,5071;2,7775;25,071;27,775
14.11.2018;2,6526;2,7057;2,5995;0;2,81;0;0;2,5995;2,81;25,995;28,1
15.11.2018;2,6721;2,7255;2,6187;0;2,895;0;0;2,6187;2,895;26,187;28,95
16.11.2018;2,6856;2,7393;2,6319;0;2,85;0;0;2,6319;2,85;26,319;28,5
17.11.2018;2,6529;2,706;2,5998;0;2,6969;0,0819;0;2,5998;2,706;25,998;27,06
18.11.2018;2,6583;2,7115;2,6051;0;2,73;0;0;2,6051;2,73;26,051;27,3
19.11.2018;2,6422;2,695;2,5894;0;2,6685;0,066;0;2,5894;2,695;25,894;26,95
20.11.2018;2,4815;2,5311;2,4319;0;2,5235;0,066;0;2,4319;2,5311;24,319;25,311
21.11.2018;2,5048;2,5549;2,4547;0;2,67;0;0;2,4547;2,67;24,547;26,7
22.11.2018;2,4933;2,5432;2,4434;0;2,556;0,066;0;2,4434;2,556;24,434;25,56
23.11.2018;2,4939;2,5438;2,444;0;2,556;0,066;0;2,444;2,556;24,44;25,56
24.11.2018;2,5385;2,5893;2,4877;0;0;0;0;2,4877;2,5893;24,877;25,893
25.11.2018;2,5318;2,5824;2,4812;0;2,5636;0,0786;0;2,4812;2,5824;24,812;25,824
26.11.2018;2,5401;2,5909;2,4893;0;2,63;0;0;2,4893;2,63;24,893;26,3
27.11.2018;2,4931;2,543;2,4432;0;2,65;0;0;2,4432;2,65;24,432;26,5
28.11.2018;2,5455;2,5964;2,4946;0;2,5685;0,066;0;2,4946;2,5964;24,946;25,964
29.11.2018;2,481;2,5306;2,4314;0;2,5375;0;0;2,4314;2,5375;24,314;25,375
30.11.2018;2,4881;2,5379;2,4383;0;2,541;0,066;0;2,4383;2,541;24,383;25,41
01.12.2018;2,4441;2,493;2,3952;;2,5217;0,0842;;2,3952;2,5217;23,952;25,217
02.12.2018;2,4199;2,4683;2,3715;2,29;2,5075;;0;2,29;2,5075;22,9;25,075
03.12.2018;2,429;2,4776;2,3804;;2,53;;;2,3804;2,53;23,804;25,3
04.12.2018;2,5055;2,5556;2,4554;;2,6148;0,1798;;2,4554;2,6148;24,554;26,148
05.12.2018;2,4568;2,5059;2,4077;;2,5725;0;;2,4077;2,5725;24,077;25,725
06.12.2018;2,3876;2,4354;2,3398;2,275;2,455;0;0;2,275;2,455;22,75;24,55
07.12.2018;2,3155;2,3618;2,2692;;2,365;;;2,2692;2,365;22,692;23,65
08.12.2018;2,2629;2,3082;2,2176;;2,43;0;;2,2176;2,43;22,176;24,3
09.12.2018;2,2652;2,3105;2,2199;;2,5125;0;;2,2199;2,5125;22,199;25,125
10.12.2018;2,3049;2,351;2,2588;;2,4363;0,0863;;2,2588;2,4363;22,588;24,363
11.12.2018;2,3629;2,4102;2,3156;;2,4242;0,0842;;2,3156;2,4242;23,156;24,242
12.12.2018;2,399;2,447;2,351;2,28;2,4517;0,0842;0;2,28;2,4517;22,8;24,517
13.12.2018;2,4329;2,4816;2,3842;;2,4992;0,0842;;2,3842;2,4992;23,842;24,992
14.12.2018;2,4714;2,5208;2,422;;2,5092;0,0842;;2,422;2,5208;24,22;25,208
15.12.2018;2,4969;2,5468;2,447;2,4;2,6773;0,1798;0;2,4;2,6773;24;26,773
16.12.2018;2,4944;2,5443;2,4445;2,36;2,6225;0;0;2,36;2,6225;23,6;26,225
17.12.2018;2,491;2,5408;2,4412;2,4;2,5642;0,0842;0;2,4;2,5642;24;25,642
18.12.2018;2,4499;2,4989;2,4009;2,2825;2,5542;0,0842;0;2,2825;2,5542;22,825;25,542
19.12.2018;2,3896;2,4374;2,3418;2,2;2,5013;0,0863;;2,2;2,5013;22;25,013
20.12.2018;2,4183;2,4667;2,3699;2,23;2,555;;;2,23;2,555;22,3;25,55
21.12.2018;2,446;2,4949;2,3971;2,35;2,6;;;2,35;2,6;23,5;26
22.12.2018;2,46;2,5092;2,4108;;2,5642;0,0842;;2,4108;2,5642;24,108;25,642
23.12.2018;2,4538;2,5029;2,4047;2,35;2,5625;;0;2,35;2,5625;23,5;25,625
24.12.2018;2,4605;2,5097;2,4113;2,35;2,5692;0,0842;0;2,35;2,5692;23,5;25,692
25.12.2018;2,457;2,5061;2,4079;;2,64;;;2,4079;2,64;24,079;26,4
26.12.2018;2,4511;2,5001;2,4021;2,31;2,5425;;0;2,31;2,5425;23,1;25,425
27.12.2018;2,4643;2,5136;2,415;2,375;2,5367;0,0842;0;2,375;2,5367;23,75;25,367
28.12.2018;2,3594;2,4066;2,3122;;2,41;;;2,3122;2,41;23,122;24,1
29.12.2018;2,2954;2,3413;2,2495;;2,365;;;2,2495;2,365;22,495;23,65
30.12.2018;2,2445;2,2894;2,1996;2,08;2,345;;0;2,08;2,345;20,8;23,45
31.12.2018;2,2787;2,3243;2,2331;;2,3275;;;2,2331;2,3275;22,331;23,275
01.01.2019;2,1446;2,1875;2,1017;1,9199;2,3;0;0,0933;1,9199;2,3;19,199;23
02.01.2019;2,2019;2,2459;2,1579;;2,495;0;;2,1579;2,495;21,579;24,95
03.01.2019;2,2504;2,2954;2,2054;;2,485;0;;2,2054;2,485;22,054;24,85
04.01.2019;2,2323;2,2769;2,1877;;2,3297;0,1047;;2,1877;2,3297;21,877;23,297
05.01.2019;2,2565;2,3016;2,2114;2,12;2,305;0;0;2,12;2,305;21,2;23,05
06.01.2019;2,2506;2,2956;2,2056;2,04;2,2943;0,0878;0;2,04;2,2956;20,4;22,956
07.01.2019;2,253;2,2981;2,2079;;2,3178;0,0878;;2,2079;2,3178;22,079;23,178
08.01.2019;2,1449;2,1878;2,102;;2,1393;0,0878;;2,102;2,1878;21,02;21,878
09.01.2019;2,2045;2,2486;2,1604;;2,3282;0,1132;;2,1604;2,3282;21,604;23,282
10.01.2019;2,2041;2,2482;2,16;;2,2778;0,0878;;2,16;2,2778;21,6;22,778
11.01.2019;2,1653;2,2086;2,122;2,0625;2,2528;0,0878;0;2,0625;2,2528;20,625;22,528
12.01.2019;2,1784;2,222;2,1348;2,07;2,2828;0,0878;0;2,07;2,2828;20,7;22,828
13.01.2019;2,1569;2,2;2,1138;1,9;2,2453;0,0878;0;1,9;2,2453;19;22,453
14.01.2019;2,204;2,2481;2,1599;;2,3243;0,1893;;2,1599;2,3243;21,599;23,243
15.01.2019;2,1542;2,1973;2,1111;;2,3249;0,1724;;2,1111;2,3249;21,111;23,249
16.01.2019;2,1687;2,2121;2,1253;;2,2478;0,0878;;2,1253;2,2478;21,253;22,478
17.01.2019;2,1944;2,2383;2,1505;;2,3632;0,1132;;2,1505;2,3632;21,505;23,632
18.01.2019;2,2844;2,3301;2,2387;;2,4447;0,1047;;2,2387;2,4447;22,387;24,447
19.01.2019;2,2798;2,3254;2,2342;;2,33;0;;2,2342;2,33;22,342;23,3
20.01.2019;2,2789;2,3245;2,2333;2,15;2,495;0;0;2,15;2,495;21,5;24,95
21.01.2019;2,3213;2,3677;2,2749;;3,5;0;;2,2749;3,5;22,749;35
22.01.2019;2,1858;2,2295;2,1421;2,09;2,6825;0;0;2,09;2,6825;20,9;26,825
23.01.2019;2,2005;2,2445;2,1565;2,115;2,8;0;0;2,115;2,8;21,15;28
24.01.2019;2,4274;2,4759;2,3789;1,98;7,5;0;0;1,98;7,5;19,8;75
25.01.2019;2,1496;2,1926;2,1066;2;2,2128;0,0878;0;2;2,2128;20;22,128
26.01.2019;2,0834;2,1251;2,0417;1,895;2,1803;0,0878;0;1,895;2,1803;18,95;21,803
27.01.2019;2,0722;2,1136;2,0308;1,92;2,4366;0,3416;0;1,92;2,4366;19,2;24,366
28.01.2019;2,0879;2,1297;2,0461;1,96;2,2547;0,1047;0;1,96;2,2547;19,6;22,547
29.01.2019;2,0794;2,121;2,0378;2;2,1753;0,0878;0;2;2,1753;20;21,753
30.01.2019;2,0784;2,12;2,0368;1,99;2,1753;0,0878;0;1,99;2,1753;19,9;21,753
31.01.2019;2,0604;2,1016;2,0192;1,84;2,1378;0,0878;0;1,84;2,1378;18,4;21,378
01.02.2019;2,0223;2,0627;1,9819;1,8025;2,1078;0,0878;0;1,8025;2,1078;18,025;21,078
02.02.2019;1,9631;2,0024;1,9238;1,795;2,0125;;0;1,795;2,0125;17,95;20,125
03.02.2019;1,964;2,0033;1,9247;1,835;2,2;0;;1,835;2,2;18,35;22
04.02.2019;1,9766;2,0161;1,9371;1,8575;2,0262;0,1012;0;1,8575;2,0262;18,575;20,262
05.02.2019;1,9515;1,9905;1,9125;;2,025;;;1,9125;2,025;19,125;20,25
06.02.2019;1,9534;1,9925;1,9143;1,8;1,9675;;0;1,8;1,9925;18;19,925
07.02.2019;1,9476;1,9866;1,9086;;1,975;;;1,9086;1,9866;19,086;19,866
08.02.2019;1,9324;1,971;1,8938;;1,9849;0,0924;;1,8938;1,9849;18,938;19,849
09.02.2019;1,8529;1,89;1,8158;;1,9228;0,0878;;1,8158;1,9228;18,158;19,228
10.02.2019;1,8514;1,8884;1,8144;;1,9278;0,0878;;1,8144;1,9278;18,144;19,278
11.02.2019;1,8584;1,8956;1,8212;;2,0261;0,2111;;1,8212;2,0261;18,212;20,261
12.02.2019;1,8284;1,865;1,7918;;1,9178;0,0878;;1,7918;1,9178;17,918;19,178
13.02.2019;1,8075;1,8437;1,7714;1,625;1,8525;;;1,625;1,8525;16,25;18,525
14.02.2019;1,8141;1,8504;1,7778;1,76;1,9125;;0;1,76;1,9125;17,6;19,125
15.02.2019;1,8247;1,8612;1,7882;;1,8678;0,0878;;1,7882;1,8678;17,882;18,678
16.02.2019;1,7899;1,8257;1,7541;1,6825;1,8778;0,0878;0;1,6825;1,8778;16,825;18,778
17.02.2019;1,7898;1,8256;1,754;1,7125;1,855;;;1,7125;1,855;17,125;18,55
18.02.2019;1,7936;1,8295;1,7577;1,69;1,8675;;0;1,69;1,8675;16,9;18,675
19.02.2019;1,7851;1,8208;1,7494;;1,835;;;1,7494;1,835;17,494;18,35
20.02.2019;1,7942;1,8301;1,7583;;2,1;;;1,7583;2,1;17,583;21
21.02.2019;1,834;1,8707;1,7973;;1,9125;;;1,7973;1,9125;17,973;19,125
22.02.2019;1,7994;1,8354;1,7634;;1,895;;;1,7634;1,895;17,634;18,95
23.02.2019;1,7621;1,7973;1,7269;;1,8028;0,0878;;1,7269;1,8028;17,269;18,028
24.02.2019;1,7599;1,7951;1,7247;;1,8178;0,0878;;1,7247;1,8178;17,247;18,178
25.02.2019;1,7467;1,7816;1,7118;1,64;1,805;;0;1,64;1,805;16,4;18,05
26.02.2019;1,7333;1,768;1,6986;1,7;1,83;0;0;1,6986;1,83;16,986;18,3
27.02.2019;1,7539;1,789;1,7188;;1,8125;;;1,7188;1,8125;17,188;18,125
28.02.2019;1,7791;1,8147;1,7435;1,7225;1,87;;0;1,7225;1,87;17,225;18,7
01.03.2019;1,7806;1,8162;1,745;1,69;;;;1,69;1,8162;16,9;18,162
02.03.2019;1,7552;1,7903;1,7201;;1,8193;0,0693;;1,7201;1,8193;17,201;18,193
03.03.2019;1,7497;1,7847;1,7147;;1,8875;0;;1,7147;1,8875;17,147;18,875
04.03.2019;1,7476;1,7826;1,7126;1,6125;1,9325;0;0;1,6125;1,9325;16,125;19,325
05.03.2019;1,7757;1,8112;1,7402;;1,8525;0;;1,7402;1,8525;17,402;18,525
06.03.2019;1,7599;1,7951;1,7247;;1,8293;0,0693;;1,7247;1,8293;17,247;18,293
07.03.2019;1,7311;1,7657;1,6965;;1,77;;;1,6965;1,77;16,965;17,7
08.03.2019;1,7262;1,7607;1,6917;;1,805;0;;1,6917;1,805;16,917;18,05
09.03.2019;1,7163;1,7506;1,682;;1,7918;0,0693;;1,682;1,7918;16,82;17,918
10.03.2019;1,7248;1,7593;1,6903;;1,9251;0,1926;;1,6903;1,9251;16,903;19,251
11.03.2019;1,7406;1,7754;1,7058;;1,8675;0;;1,7058;1,8675;17,058;18,675
12.03.2019;1,7236;1,7581;1,6891;;1,8104;0,1404;;1,6891;1,8104;16,891;18,104
13.03.2019;1,6938;1,7277;1,6599;1,6;1,66;0,0693;;1,6;1,7277;16;17,277
14.03.2019;1,6354;1,6681;1,6027;;1,685;;;1,6027;1,685;16,027;16,85
15.03.2019;1,5986;1,6306;1,5666;1,48;1,6375;;0;1,48;1,6375;14,8;16,375
16.03.2019;1,5529;1,584;1,5218;;1,5843;0,0693;;1,5218;1,5843;15,218;15,843
17.03.2019;1,5505;1,5815;1,5195;1,425;1,5893;0,0693;0;1,425;1,5893;14,25;15,893
18.03.2019;1,5673;1,5986;1,536;;1,6312;0,0862;;1,536;1,6312;15,36;16,312
19.03.2019;1,5504;1,5814;1,5194;;1,6393;0,0693;;1,5194;1,6393;15,194;16,393
20.03.2019;1,5607;1,5919;1,5295;;1,5993;0,0693;;1,5295;1,5993;15,295;15,993
21.03.2019;1,5265;1,557;1,496;1,37;;;0;1,37;1,557;13,7;15,57
22.03.2019;1,4983;1,5283;1,4683;1,35;1,545;;0;1,35;1,545;13,5;15,45
23.03.2019;1,4463;1,4752;1,4174;1,35;1,7631;0,3231;;1,35;1,7631;13,5;17,631
24.03.2019;1,4607;1,4899;1,4315;;1,5068;0,0693;;1,4315;1,5068;14,315;15,068
25.03.2019;1,4757;1,5052;1,4462;;1,4968;0,0693;;1,4462;1,5052;14,462;15,052
26.03.2019;1,4789;1,5085;1,4493;;1,5143;0,0693;;1,4493;1,5143;14,493;15,143
27.03.2019;1,4806;1,5102;1,451;1,385;1,5443;0,0693;0;1,385;1,5443;13,85;15,443
28.03.2019;1,5049;1,535;1,4748;1,365;;;0;1,365;1,535;13,65;15,35
29.03.2019;1,4868;1,5165;1,4571;1,37;;;;1,37;1,5165;13,7;15,165
30.03.2019;1,4119;1,4401;1,3837;1,32;;;;1,32;1,4401;13,2;14,401
31.03.2019;1,4256;1,4541;1,3971;;1,6375;;;1,3971;1,6375;13,971;16,375
01.04.2019;1,4807;1,5103;1,4511;1,37;1,5551;0,0826;0;1,37;1,5551;13,7;15,551
02.04.2019;1,4358;1,4645;1,4071;1,205;1,4993;0,0693;0;1,205;1,4993;12,05;14,993
03.04.2019;1,4137;1,442;1,3854;;;;;1,3854;1,442;13,854;14,42
04.04.2019;1,4612;1,4904;1,432;;;;;1,432;1,4904;14,32;14,904
05.04.2019;1,5451;1,576;1,5142;;;;;1,5142;1,576;15,142;15,76
06.04.2019;1,6761;1,7096;1,6426;1,6;2;0;0;1,6;2;16;20
07.04.2019;1,6438;1,6767;1,6109;1,555;;;0;1,555;1,6767;15,55;16,767
08.04.2019;1,6625;1,6958;1,6293;;;;;1,6293;1,6958;16,293;16,958
09.04.2019;1,7145;1,7488;1,6802;;1,6843;0,0693;;1,6802;1,7488;16,802;17,488
10.04.2019;1,7321;1,7667;1,6975;;1,7543;0,0693;;1,6975;1,7667;16,975;17,667
11.04.2019;1,7422;1,777;1,7074;1,555;;;;1,555;1,777;15,55;17,77
12.04.2019;1,6649;1,6982;1,6316;;;;;1,6316;1,6982;16,316;16,982
13.04.2019;1,6729;1,7064;1,6394;;1,6918;0,0693;;1,6394;1,7064;16,394;17,064
14.04.2019;1,6708;1,7042;1,6374;;1,6818;0,0693;;1,6374;1,7042;16,374;17,042
15.04.2019;1,6454;1,6783;1,6125;1,42;1,6843;0,0693;0;1,42;1,6843;14,2;16,843
16.04.2019;1,5752;1,6067;1,5437;1,4;;;0;1,4;1,6067;14;16,067
17.04.2019;1,5496;1,5806;1,5186;1,42;;;0;1,42;1,5806;14,2;15,806
18.04.2019;1,5464;1,5773;1,5155;1,43;;;0;1,43;1,5773;14,3;15,773
19.04.2019;1,4798;1,5094;1,4502;1,3;;;;1,3;1,5094;13;15,094
20.04.2019;1,5019;1,5319;1,4719;1,41;;;;1,41;1,5319;14,1;15,319
21.04.2019;1,4771;1,5066;1,4476;1,37;1,55;0;;1,37;1,55;13,7;15,5
22.04.2019;1,4614;1,4906;1,4322;1,265;1,59;0;;1,265;1,59;12,65;15,9
23.04.2019;1,5032;1,5333;1,4731;1,4;1,58;0;;1,4;1,58;14;15,8
24.04.2019;1,4606;1,4898;1,4314;1,37;;;;1,37;1,4898;13,7;14,898
25.04.2019;1,4836;1,5133;1,4539;1,405;;;;1,405;1,5133;14,05;15,133
26.04.2019;1,4876;1,5174;1,4578;1,45;;;;1,45;1,5174;14,5;15,174
27.04.2019;1,5006;1,5306;1,4706;1,35;1,655;;0;1,35;1,655;13,5;16,55
28.04.2019;1,5052;1,5353;1,4751;1,4075;;;0;1,4075;1,5353;14,075;15,353
29.04.2019;1,5135;1,5438;1,4832;1,4325;1,55;0;;1,4325;1,55;14,325;15,5
30.04.2019;1,5128;1,5431;1,4825;;1,5418;0,0693;;1,4825;1,5431;14,825;15,431
01.05.2019;1,4631;1,4924;1,4338;1,315;0;0;0;1,315;1,4924;13,15;14,924
02.05.2019;1,4769;1,5064;1,4474;0;1,51;0;0;1,4474;1,51;14,474;15,1
03.05.2019;1,5023;1,5323;1,4723;0;1,5425;0,06;0;1,4723;1,5425;14,723;15,425
04.05.2019;1,514;1,5443;1,4837;0;1,5544;0,0769;0;1,4837;1,5544;14,837;15,544
05.05.2019;1,5174;1,5477;1,4871;0;0;0;0;1,4871;1,5477;14,871;15,477
06.05.2019;1,5288;1,5594;1,4982;0;0;0;0;1,4982;1,5594;14,982;15,594
07.05.2019;1,5135;1,5438;1,4832;1,315;0;0;0;1,315;1,5438;13,15;15,438
08.05.2019;1,489;1,5188;1,4592;1;0;0;0;1;1,5188;10;15,188
09.05.2019;1,475;1,5045;1,4455;1,42;0;0;0;1,42;1,5045;14,2;15,045
10.05.2019;1,4988;1,5288;1,4688;1,4025;0;0;0;1,4025;1,5288;14,025;15,288
11.05.2019;1,4587;1,4879;1,4295;1,33;1,4971;0,0646;0;1,33;1,4971;13,3;14,971
12.05.2019;1,4598;1,489;1,4306;0;0;0;0;1,4306;1,489;14,306;14,89
13.05.2019;1,4692;1,4986;1,4398;1,3575;1,4869;0,0769;0;1,3575;1,4986;13,575;14,986
14.05.2019;1,412;1,4402;1,3838;1,1;0;0;0;1,1;1,4402;11;14,402
15.05.2019;1,4213;1,4497;1,3929;1,36;0;0;0;1,36;1,4497;13,6;14,497
16.05.2019;1,4286;1,4572;1,4;1,35;1,5508;0,1833;0;1,35;1,5508;13,5;15,508
17.05.2019;1,3943;1,4222;1,3664;0;1,425;0;0;1,3664;1,425;13,664;14,25
18.05.2019;1,2952;1,3211;1,2693;1,12;1,37;0,06;0;1,12;1,37;11,2;13,7
19.05.2019;1,294;1,3199;1,2681;1,11;1,3375;0;0;1,11;1,3375;11,1;13,375
20.05.2019;1,315;1,3413;1,2887;0;1,355;0;0;1,2887;1,355;12,887;13,55
21.05.2019;1,3207;1,3471;1,2943;1,2075;0;0;0;1,2075;1,3471;12,075;13,471
22.05.2019;1,2848;1,3105;1,2591;0;1,35;0,06;0;1,2591;1,35;12,591;13,5
23.05.2019;1,3052;1,3313;1,2791;1,1125;1,485;0;0;1,1125;1,485;11,125;14,85
24.05.2019;1,2557;1,2808;1,2306;1,0475;0;0;0;1,0475;1,2808;10,475;12,808
25.05.2019;1,2373;1,262;1,2126;0;0;0;0;1,2126;1,262;12,126;12,62
26.05.2019;1,2233;1,2478;1,1988;0,95;0;0;0;0,95;1,2478;9,5;12,478
27.05.2019;1,2362;1,2609;1,2115;0;0;0;0;1,2115;1,2609;12,115;12,609
28.05.2019;1,2587;1,2839;1,2335;0;0;0;0;1,2335;1,2839;12,335;12,839
29.05.2019;1,2577;1,2829;1,2325;1,12;1,295;0;0;1,12;1,295;11,2;12,95
30.05.2019;1,215;1,2393;1,1907;1,05;0;0;0;1,05;1,2393;10,5;12,393
31.05.2019;1,1558;1,1789;1,1327;0,8875;0;0;0;0,8875;1,1789;8,875;11,789
01.06.2019;1,0143;1,0346;0,994;0,96;1,1;0;;0,96;1,1;9,6;11
02.06.2019;1,0137;1,034;0,9934;1;;;;0,9934;1,034;9,934;10,34
03.06.2019;0,9949;1,0148;0,975;0,81;1,165;;0;0,81;1,165;8,1;11,65
04.06.2019;1,0152;1,0355;0,9949;0,9;;;;0,9;1,0355;9;10,355
05.06.2019;1,0709;1,0923;1,0495;;;;;1,0495;1,0923;10,495;10,923
06.06.2019;1,1091;1,1313;1,0869;;;;;1,0869;1,1313;10,869;11,313
07.06.2019;1,0875;1,1093;1,0658;;1,2025;;;1,0658;1,2025;10,658;12,025
08.06.2019;1,0717;1,0931;1,0503;;;;;1,0503;1,0931;10,503;10,931
09.06.2019;1,0743;1,0958;1,0528;;;;;1,0528;1,0958;10,528;10,958
10.06.2019;1,0722;1,0936;1,0508;;;;;1,0508;1,0936;10,508;10,936
11.06.2019;1,1301;1,1527;1,1075;0,9775;;;;0,9775;1,1527;9,775;11,527
12.06.2019;1,1165;1,1388;1,0942;1,06;;;;1,06;1,1388;10,6;11,388
13.06.2019;1,0891;1,1109;1,0673;;;;;1,0673;1,1109;10,673;11,109
14.06.2019;1,1206;1,143;1,0982;;;;;1,0982;1,143;10,982;11,43
15.06.2019;1,0783;1,0999;1,0567;;1,2225;0;;1,0567;1,2225;10,567;12,225
16.06.2019;1,0773;1,0988;1,0558;;;;;1,0558;1,0988;10,558;10,988
17.06.2019;1,086;1,1077;1,0643;;;;;1,0643;1,1077;10,643;11,077
